NOM_COM_RBD,COD_DEPE2,COD_ENSE2,NOM_PLAN_EST,NOM_SUBSECTOR,TIPO_SUBSECTOR,TOTAL_DOCENTES
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),CUBICACIÓN DE MATERIALES E INSUMOS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"CÁLCULO DE REMUNERACIÓN, FINIQUITOS Y OBLIGACIONES LABORALES",3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,4
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,4
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE ALIMENTOS DE BAJA COMPLEJIDAD,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE ALIMENTOS E HIGIENE,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE BEBIDAS ALCOHÓLICAS Y ANALCOHÓLICAS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE MASAS Y PASTAS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE MENÚS Y CARTA,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,2,2
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,3,3
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ENVASADO Y ROTULACIÓN DE ALIMENTOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ESTRUCTURAS DE HORMIGÓN,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,2
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),GESTIÓN COMERCIAL Y TRIBUTARIA,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),HIGIENE PARA LA ELABORACIÓN DE ALIMENTOS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),HIGIENE Y BIOSEGURIDAD DEL AMBIENTE,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,7
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,4
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),IMPERMEABILIZACIÓN Y AISLACIÓN DE ELEMENTOS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),INNOVACIÓN Y COCINA INTERNACIONAL,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),INSTALACIÓN DE CUBIERTAS Y ELEMENTOS DE EVACUACIÓN DE AGUAS LLUVIAS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"INSTALACIÓN DE MUEBLES, PUERTAS Y VENTANAS",2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),INTERPRETACIÓN DE PLANOS DE CONSTRUCCIÓN,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),LECTURA DE PLANOS Y MANUALES TÉCNICOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,7
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),LOGÍSTICA Y DISTRIBUCIÓN,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANEJO DE DESECHOS DE LA INDUSTRIA DE ALIMENTOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANEJO DE RESIDUOS Y DESECHOS AUTOMOTRICES,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE MOTORES,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"MANTENIMIENTO DE MÁQUINAS, EQUIPOS  Y SISTEMAS ELÉCTRICOS",3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS DE DIRECCIÓN Y SUSPENSIÓN,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS DE SEGURIDAD Y CONFORTABILIDAD,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS DE TRANSMISIÓN Y FRENOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS ELÉCTRICOS Y ELECTRÓNICOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MANTENIMIENTO DE SISTEMAS HIDRÁULICOS Y NEUMÁTICOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,9
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MEDICIÓN  Y CONTROL DE PARÁMETROS BÁSICOS EN SALUD,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),MEDICIÓN Y VERIFICACIÓN,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),OPERACIONES DE ALMACENAMIENTO,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),OPERACIONES DE BODEGA,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ORGANIZACIÓN DE OFICINAS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),ORIENTACIÓN,2,8
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),PLANIFICACIÓN DE LA PRODUCCIÓN GASTRONÓMICA,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),PREPARACIÓN DEL ENTORNO CLÍNICO,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"PREPARACIÓN, DISEÑO Y MONTAJE DE BUFFET",2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),PREVENCIÓN DE RIESGOS EN LA CONSTRUCCIÓN,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),PREVENCIÓN Y CONTROL DE INFECCIONES INTRAHOSPITALARIAS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),PROCESOS ADMINISTRATIVOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),PROMOCIÓN DE LA SALUD Y PREVENCIÓN DE LA ENFERMEDAD,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),RECEPCIÓN DE MATERIAS PRIMAS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),RECEPCIÓN Y ALMACENAMIENTO DE INSUMOS,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,2
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),REPOSTERÍA,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"REVESTIMIENTOS PARA PISOS, MUROS Y CIELOS",2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),SEGURIDAD EN BODEGAS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),"SERVICIO DE COMEDORES, BARES Y SALONES",2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),SISTEMAS DE REGISTRO E INFORMACIÓN EN SALUD,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),TRATAMIENTOS DE CONSERVACIÓN DE ALIMENTOS,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),TRAZADO DE OBRAS DE CONSTRUCCIÓN,2,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),TÉCNICAS BÁSICAS DE ENFERMERÍA Y DEL PROGRAMA NACIONAL DE INMUNIZACIÓN,3,1
QUELLÓN,5,7,3° Y 4° MEDIO HC Y TP (2019),UTILIZACIÓN DE INFORMACIÓN CONTABLE,3,1
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,6
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,7
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,5
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,7
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,2
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,5
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,6
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,6
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,8
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,2
QUEMCHI,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,6
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,3
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,2
QUEMCHI,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,2
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,31
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,32
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),COSMOVISIÓN Y LENGUA MAPUCHE-HUILLICHE,2,1
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,25
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN MUSICAL,2,1
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,31
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO (INGLÉS),2,7
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO INGLÉS,2,3
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,10
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUA INDÍGENA,2,11
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUA INDÍGENA: MAPUZUGUN,2,11
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUA INGLESA,2,1
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,4
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,32
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,33
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,21
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,35
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,32
QUEMCHI,5,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,30
QUEMCHI,5,2,1° A 8°  BÁSICO,ARTES VISUALES,2,6
QUEMCHI,5,2,1° A 8°  BÁSICO,CIENCIAS NATURALES,2,5
QUEMCHI,5,2,1° A 8°  BÁSICO,EDUCACIÓN ARTÍSTICA: ARTES VISUALES,2,1
QUEMCHI,5,2,1° A 8°  BÁSICO,EDUCACIÓN ARTÍSTICA: MÚSICA,2,1
QUEMCHI,5,2,1° A 8°  BÁSICO,EDUCACIÓN FÍSICA Y SALUD,2,2
QUEMCHI,5,2,1° A 8°  BÁSICO,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,5
QUEMCHI,5,2,1° A 8°  BÁSICO,IDIOMA EXTRANJERO (INGLÉS),2,1
QUEMCHI,5,2,1° A 8°  BÁSICO,IDIOMA EXTRANJERO: INGLÉS,2,1
QUEMCHI,5,2,1° A 8°  BÁSICO,LENGUA INDÍGENA: MAPUZUGUN,2,5
QUEMCHI,5,2,1° A 8°  BÁSICO,LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,2
QUEMCHI,5,2,1° A 8°  BÁSICO,LENGUA Y LITERATURA,2,1
QUEMCHI,5,2,1° A 8°  BÁSICO,LENGUAJE Y COMUNICACIÓN,2,5
QUEMCHI,5,2,1° A 8°  BÁSICO,MATEMÁTICA,2,5
QUEMCHI,5,2,1° A 8°  BÁSICO,MÚSICA,2,1
QUEMCHI,5,2,1° A 8°  BÁSICO,ORIENTACIÓN,2,9
QUEMCHI,5,2,1° A 8°  BÁSICO,TECNOLOGÍA,2,6
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ARTES VISUALES,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),CIENCIAS NATURALES,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),EDUCACIÓN FÍSICA Y SALUD,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUAJE Y COMUNICACIÓN,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MATEMÁTICA,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MÚSICA,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ORIENTACIÓN,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),RELIGIÓN,2,2
QUEMCHI,5,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),TECNOLOGÍA,2,2
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ARTES VISUALES,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),CIENCIAS NATURALES,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),EDUCACIÓN FÍSICA Y SALUD,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUAJE Y COMUNICACIÓN,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MATEMÁTICA,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MÚSICA,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ORIENTACIÓN,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),RELIGIÓN,2,1
QUEMCHI,5,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),TECNOLOGÍA,2,1
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ARTES VISUALES,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),CIENCIAS NATURALES,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),EDUCACIÓN FÍSICA Y SALUD,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ELECTIVO IDIOMA EXTRANJERO (INGLÉS),2,1
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),IDIOMA EXTRANJERO (INGLÉS),2,1
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),IDIOMA EXTRANJERO INGLÉS,2,1
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUAJE Y COMUNICACIÓN,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MATEMÁTICA,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MÚSICA,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ORIENTACIÓN,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),RELIGIÓN,2,2
QUEMCHI,5,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),TECNOLOGÍA,2,2
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO INGLÉS,2,1
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,3
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA INDÍGENA: MAPUZUGUN,2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,3
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUAJE Y LITERATURA,2,1
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,4
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,6
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,5
QUEMCHI,5,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,5
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),ARTES VISUALES,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),CIENCIAS NATURALES,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),EDUCACIÓN FÍSICA Y SALUD,2,2
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),IDIOMA EXTRANJERO: INGLÉS,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA INDÍGENA: MAPUZUGUN,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA Y LITERATURA,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),MATEMÁTICA,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),MÚSICA,2,2
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),ORIENTACIÓN,2,3
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),RELIGIÓN,2,2
QUEMCHI,5,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),TECNOLOGÍA,2,3
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES,2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,2
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,2
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MÚSICA,2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,1
QUEMCHI,5,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),"ARTES VISUALES, AUDIOVISUALES Y MULTIMEDIALES",3,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA CELULAR Y MOLECULAR,3,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),CREACIÓN Y COMPOSICIÓN MUSICAL,3,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),"GEOGRAFÍA, TERRITORIO Y DESAFÍOS SOCIOAMBIENTALES",3,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,2
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",3,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),ORIENTACIÓN,2,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),PROBABILIDADES Y ESTADÍSTICA DESCRIPTIVA E INFERENCIAL,3,1
QUEMCHI,5,5,3° Y 4° MEDIO HC Y TP (2019),TALLER DE LITERATURA,3,1
QUEMCHI,5,7,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
QUEMCHI,5,7,3° Y 4° MEDIO HC Y TP (2019),ARTES MUSICALES,2,1
QUEMCHI,5,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,1
QUEMCHI,5,7,3° Y 4° MEDIO HC Y TP (2019),COCINA CHILENA,2,1
QUEMCHI,5,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
